resource_id,date,region,service,instance_type,environment,cpu_pct,ram_pct,disk_io,network_in,network_out,storage_gb,monthly_cost,uptime_hours,anomaly
RES-24592,2025-01-28,us-east-1,EC2,t3.small,Production,2.79,65.45,225.65,217.01,188.8,159.86,626.39,16.79,0
RES-24592,2025-01-29,eu-central-1,RDS,t3.micro,Testing,56.83,40.71,481.99,95.04,42.81,284.2,140.11,13.73,0
RES-24592,2025-01-30,ap-south-1,EC2,t3.small,Development,83.45,24.11,307.39,57.41,118.13,649.71,1178.95,19.26,0
RES-24592,2025-01-31,eu-central-1,S3,m5.large,Production,61.34,11.6,445.48,4.61,108.97,323.31,589.45,20.3,0
RES-24592,2025-02-01,ap-south-1,Lambda,m5.large,Production,3.55,11.28,138.47,12.91,19.08,791.4,767.32,15.46,0
RES-24592,2025-02-02,eu-central-1,EC2,t3.medium,Testing,61.57,55.0,84.81,26.0,24.63,921.72,1461.86,4.57,0
RES-24592,2025-02-03,us-west-2,EC2,t3.micro,Testing,42.69,93.67,126.93,74.1,277.46,124.83,924.26,2.27,0
RES-24592,2025-02-04,eu-west-1,EC2,t3.micro,Development,14.76,6.06,253.24,104.66,155.65,824.28,399.98,9.55,0
RES-24592,2025-02-05,eu-central-1,S3,t3.medium,Production,77.06,30.29,41.3,213.98,173.42,86.3,690.97,9.28,0
RES-24592,2025-02-06,ap-south-1,RDS,m5.large,Production,25.73,14.57,291.22,217.11,69.29,513.74,80.4,20.85,0
RES-24592,2025-02-07,eu-west-1,RDS,t3.micro,Testing,18.64,94.31,27.33,241.13,214.49,659.15,348.41,6.71,0
RES-24592,2025-02-08,eu-west-1,RDS,t3.medium,Production,36.67,51.69,451.95,54.62,241.5,981.6,1431.81,2.59,0
RES-24592,2025-02-09,us-west-2,EBS,t3.small,Production,53.44,5.74,108.33,169.58,91.87,626.49,703.93,14.61,0
RES-24592,2025-02-10,eu-west-1,EC2,t3.small,Testing,2.59,43.13,124.17,104.58,252.03,878.43,1427.22,1.03,0
RES-24592,2025-02-11,ap-south-1,RDS,m5.large,Testing,93.43,44.04,480.98,291.8,43.57,287.03,80.19,6.32,0
RES-24592,2025-02-12,eu-west-1,RDS,m5.large,Testing,9.9,13.89,75.42,246.17,23.37,572.14,660.95,23.18,0
RES-24592,2025-02-13,ap-south-1,Lambda,t3.medium,Development,79.37,35.34,231.85,70.85,283.12,144.75,1158.67,3.51,0
RES-24592,2025-02-14,eu-central-1,EC2,t3.small,Development,13.23,38.32,387.47,136.12,139.54,853.96,149.28,19.57,0
RES-24592,2025-02-15,ap-south-1,EBS,c5.large,Production,15.79,71.14,484.52,119.48,15.64,305.85,1232.83,5.0,0
RES-24592,2025-02-16,us-east-1,EBS,c5.large,Development,10.81,14.48,398.97,37.31,19.44,783.15,345.1,5.56,0
RES-24592,2025-02-17,us-east-1,EC2,m5.large,Production,87.32,11.97,498.61,60.13,194.15,811.21,151.59,20.49,0
RES-24592,2025-02-18,eu-west-1,Lambda,t3.small,Production,17.62,58.37,412.63,119.1,9.82,686.38,271.62,5.94,0
RES-24592,2025-02-19,eu-central-1,S3,c5.large,Production,59.11,62.38,327.17,150.17,264.95,484.24,145.27,9.81,0
RES-24592,2025-02-20,eu-west-1,EBS,t3.small,Production,94.01,77.72,185.96,163.81,145.92,913.55,761.05,9.93,0
RES-24592,2025-02-21,us-west-2,RDS,c5.large,Testing,85.31,77.4,38.71,297.47,159.3,769.17,1499.41,23.4,0
RES-24592,2025-02-22,eu-central-1,RDS,t3.medium,Testing,7.2,97.66,117.51,254.11,239.42,361.26,1261.25,20.44,0
RES-24592,2025-02-23,eu-west-1,S3,m5.large,Production,4.62,70.15,474.3,169.52,169.37,196.35,1482.19,21.28,0
RES-24592,2025-02-24,eu-west-1,EC2,t3.micro,Production,10.39,26.63,117.22,158.41,1.2,918.72,314.17,4.0,0
RES-24592,2025-02-25,us-east-1,RDS,t3.medium,Development,56.55,90.3,389.44,254.1,258.34,960.95,569.78,22.66,0
RES-24592,2025-02-26,eu-central-1,RDS,t3.small,Testing,14.69,19.65,474.86,237.76,288.24,652.69,273.69,23.28,0
RES-24592,2025-02-27,eu-central-1,EC2,t3.small,Testing,56.77,21.31,160.34,206.86,39.08,731.54,1423.95,22.82,0
RES-24592,2025-02-28,eu-west-1,S3,t3.micro,Testing,31.59,80.22,309.58,192.25,32.13,501.22,506.79,2.79,0
RES-24592,2025-03-01,us-east-1,Lambda,m5.large,Testing,64.31,72.82,174.52,4.41,63.7,696.24,535.46,19.1,0
RES-24592,2025-03-02,us-west-2,S3,m5.large,Production,41.03,20.47,212.87,264.65,106.02,381.59,1245.78,19.14,0
RES-24592,2025-03-03,us-east-1,RDS,c5.large,Testing,76.33,8.11,19.84,79.08,32.31,348.39,1333.58,4.7,0
RES-24592,2025-03-04,ap-south-1,EBS,c5.large,Development,85.07,70.52,221.35,196.44,182.59,439.86,94.53,8.62,0
RES-24592,2025-03-05,eu-central-1,Lambda,t3.small,Production,63.44,32.66,57.0,118.48,165.35,496.04,95.94,1.09,0
RES-24592,2025-03-06,us-east-1,EBS,m5.large,Production,4.39,20.89,152.99,25.5,253.29,315.27,605.24,12.25,0
RES-24592,2025-03-07,us-east-1,EC2,t3.medium,Testing,36.5,40.47,101.43,14.34,132.48,270.77,1258.06,13.98,0
RES-24592,2025-03-08,eu-central-1,S3,m5.large,Development,40.5,75.35,121.48,19.23,116.74,527.36,1448.96,16.8,0
RES-24592,2025-03-09,ap-south-1,S3,t3.small,Production,9.34,88.96,360.01,151.13,270.24,802.45,1021.14,15.27,0
RES-24592,2025-03-10,us-east-1,EC2,m5.large,Testing,77.19,16.74,217.45,296.5,131.18,997.3,946.43,20.18,0
RES-24592,2025-03-11,ap-south-1,S3,t3.small,Testing,38.95,35.33,145.34,137.99,262.17,788.69,940.24,13.02,0
RES-24592,2025-03-12,ap-south-1,RDS,m5.large,Testing,56.68,75.53,470.43,277.55,169.24,109.98,439.85,13.32,0
RES-24592,2025-03-13,eu-west-1,S3,t3.micro,Testing,47.16,61.63,28.36,83.35,44.01,612.57,1045.09,1.89,0
RES-24592,2025-03-14,us-west-2,S3,t3.medium,Testing,46.2,29.98,192.5,102.02,238.3,317.84,1266.63,20.74,0
RES-24592,2025-03-15,eu-central-1,RDS,t3.micro,Testing,43.21,81.8,142.02,125.62,194.02,196.06,328.91,19.95,0
RES-24592,2025-03-16,us-west-2,EC2,t3.small,Production,75.61,11.1,357.69,121.61,234.37,529.04,859.48,5.0,0
RES-24592,2025-03-17,us-west-2,Lambda,c5.large,Testing,5.59,11.88,355.27,82.92,247.23,510.08,958.58,3.85,1
RES-24592,2025-03-18,us-west-2,S3,t3.small,Testing,34.53,20.21,448.3,224.94,206.97,292.22,589.05,4.75,0
RES-24592,2025-03-19,us-east-1,S3,t3.medium,Testing,21.23,65.6,261.51,259.52,290.17,685.38,719.03,4.04,0
RES-24592,2025-03-20,eu-central-1,EBS,m5.large,Testing,76.87,33.41,483.84,193.18,127.72,382.71,532.83,6.8,0
RES-24592,2025-03-21,us-east-1,RDS,t3.medium,Testing,11.52,52.57,334.55,253.14,112.89,650.87,919.44,7.86,0
RES-24592,2025-03-22,eu-central-1,Lambda,t3.medium,Testing,32.24,30.75,331.5,285.7,195.79,196.48,783.18,6.53,0
RES-24592,2025-03-23,us-west-2,RDS,t3.small,Testing,15.01,7.37,253.71,89.39,272.17,410.55,1109.05,14.41,0
RES-24592,2025-03-24,us-east-1,Lambda,t3.small,Testing,51.72,78.0,454.2,201.89,152.69,846.97,1263.35,21.16,0
RES-24592,2025-03-25,eu-west-1,Lambda,t3.medium,Development,26.05,80.18,383.83,55.74,204.23,342.28,147.61,9.17,0
RES-24592,2025-03-26,eu-central-1,EC2,m5.large,Testing,26.23,32.35,427.09,141.69,260.05,587.74,1417.29,2.64,0
RES-24592,2025-03-27,eu-west-1,S3,t3.micro,Development,29.75,10.03,428.58,42.07,60.89,415.1,860.56,21.85,0
RES-24592,2025-03-28,us-east-1,S3,c5.large,Development,32.93,96.76,163.57,18.35,136.16,217.29,1163.71,14.25,0
RES-24592,2025-03-29,eu-central-1,S3,t3.micro,Testing,60.91,42.52,483.01,115.61,12.28,207.42,569.06,1.32,0
RES-24592,2025-03-30,us-east-1,RDS,t3.medium,Development,2.38,73.23,120.87,263.22,94.32,111.68,762.45,8.04,0
RES-24592,2025-03-31,ap-south-1,EC2,t3.small,Production,69.69,60.46,175.54,266.5,298.65,349.31,1353.55,9.26,0
RES-24592,2025-04-01,eu-west-1,EBS,c5.large,Production,69.63,17.2,369.7,177.32,51.53,372.93,981.05,1.86,0
RES-24592,2025-04-02,us-west-2,S3,t3.micro,Development,57.23,9.46,62.98,251.0,15.42,124.63,674.81,3.84,0
RES-24592,2025-04-03,eu-west-1,EC2,t3.micro,Development,41.14,14.39,264.95,187.22,210.52,424.64,1349.45,12.77,0
RES-24592,2025-04-04,us-west-2,Lambda,t3.medium,Production,20.47,23.58,138.87,157.42,61.3,706.4,453.6,1.91,0
RES-24592,2025-04-05,us-east-1,RDS,t3.small,Development,2.25,67.46,454.37,250.73,201.04,157.65,148.77,12.77,0
RES-24592,2025-04-06,us-east-1,EC2,t3.micro,Production,93.95,32.53,237.5,30.84,53.24,49.05,446.49,19.44,0
RES-24592,2025-04-07,us-west-2,EC2,m5.large,Development,81.24,66.69,93.55,107.9,131.88,625.59,1319.54,3.14,0
RES-24592,2025-04-08,us-east-1,S3,t3.micro,Development,91.49,30.28,199.0,255.35,240.17,652.36,1198.41,3.6,0
RES-24592,2025-04-09,us-west-2,Lambda,m5.large,Production,86.74,49.89,288.78,132.01,183.79,781.37,922.87,20.84,0
RES-24592,2025-04-10,us-west-2,RDS,c5.large,Testing,84.55,45.98,41.03,196.84,4.7,869.65,794.35,18.1,0
RES-24592,2025-04-11,eu-central-1,EC2,t3.micro,Testing,66.01,62.5,222.1,218.27,145.1,667.07,967.49,4.42,0
RES-24592,2025-04-12,eu-central-1,S3,c5.large,Testing,88.9,52.02,239.95,149.25,50.46,753.92,491.14,8.61,0
RES-24592,2025-04-13,us-east-1,EC2,m5.large,Development,37.21,80.99,48.63,133.81,172.34,97.14,755.21,8.27,0
RES-24592,2025-04-14,ap-south-1,RDS,t3.medium,Production,5.33,56.07,414.7,237.74,288.99,641.16,1336.81,13.93,0
RES-24592,2025-04-15,us-west-2,EC2,t3.medium,Development,77.94,83.52,172.67,230.46,180.39,719.49,554.49,11.41,0
RES-24592,2025-04-16,ap-south-1,EC2,t3.medium,Testing,79.18,94.69,153.07,157.07,210.93,55.32,258.77,4.23,0
RES-24592,2025-04-17,us-east-1,Lambda,m5.large,Testing,9.5,13.44,427.58,65.46,247.54,198.67,516.83,18.41,1
RES-24592,2025-04-18,us-west-2,EBS,t3.small,Testing,56.81,51.89,482.29,2.3,221.13,557.69,657.72,14.46,0
RES-24592,2025-04-19,us-west-2,RDS,m5.large,Development,77.82,14.63,332.19,182.24,97.23,882.58,636.72,15.01,0
RES-24592,2025-04-20,eu-central-1,S3,t3.small,Production,92.26,47.11,75.35,124.41,210.3,750.94,458.89,17.13,0
RES-24592,2025-04-21,eu-west-1,EC2,t3.medium,Testing,60.05,32.02,179.19,202.04,294.42,653.59,1438.11,12.59,0
RES-24592,2025-04-22,eu-central-1,EC2,t3.micro,Development,46.67,58.07,336.91,125.83,224.61,842.98,439.6,20.49,0
RES-24592,2025-04-23,eu-west-1,S3,c5.large,Production,15.52,67.33,107.95,225.31,49.12,293.75,387.08,20.31,0
RES-24592,2025-04-24,eu-west-1,EC2,m5.large,Development,35.36,47.09,311.89,202.98,169.0,232.06,975.97,9.94,0
RES-24592,2025-04-25,ap-south-1,S3,t3.medium,Testing,40.74,78.29,345.72,289.78,17.09,746.23,316.58,20.98,0
RES-24592,2025-04-26,eu-central-1,EC2,m5.large,Production,52.84,61.11,390.31,289.32,88.96,185.65,1028.75,5.3,0
RES-24592,2025-04-27,eu-west-1,EBS,t3.micro,Testing,41.85,56.76,73.73,175.61,77.25,337.26,1068.89,4.56,0
RES-24592,2025-04-28,us-east-1,EBS,t3.small,Development,59.25,66.56,250.37,172.23,108.07,786.19,487.02,6.06,0
RES-24592,2025-04-29,ap-south-1,EBS,t3.micro,Production,52.51,42.52,181.21,265.14,199.34,337.76,450.96,22.86,0
RES-24592,2025-04-30,us-east-1,Lambda,t3.medium,Testing,64.21,46.45,453.2,184.5,186.72,959.31,1028.59,8.38,0
RES-24592,2025-05-01,eu-west-1,EBS,t3.micro,Production,69.33,7.3,263.27,231.38,154.78,513.65,737.9,7.82,0
RES-24592,2025-05-02,us-east-1,S3,c5.large,Testing,17.57,93.93,273.61,3.19,20.58,673.63,1163.77,20.89,0
RES-24592,2025-05-03,eu-west-1,EBS,t3.micro,Testing,1.1,3.56,223.27,245.21,22.56,689.18,50.27,17.49,1
RES-24592,2025-05-04,eu-central-1,EC2,t3.micro,Development,10.8,1.26,209.74,135.89,121.93,323.24,593.41,3.72,1
RES-24592,2025-05-05,ap-south-1,S3,c5.large,Production,88.31,14.87,395.58,91.1,26.87,767.62,664.95,10.09,0
RES-24592,2025-05-06,eu-west-1,EC2,c5.large,Testing,14.68,41.36,400.77,164.17,288.08,152.63,1020.77,22.03,0
RES-24592,2025-05-07,us-west-2,Lambda,c5.large,Production,15.15,8.88,290.63,118.83,164.71,94.28,326.93,18.05,0
RES-24592,2025-05-08,eu-central-1,Lambda,c5.large,Production,16.97,25.53,419.03,59.1,55.23,801.66,1280.59,20.58,0
RES-24592,2025-05-09,eu-central-1,EC2,t3.small,Development,29.03,11.26,58.12,217.95,146.67,337.54,205.4,16.08,0
RES-24592,2025-05-10,eu-west-1,S3,t3.small,Testing,47.19,35.54,333.12,208.34,46.57,571.19,1214.43,23.05,0
RES-24592,2025-05-11,eu-central-1,EC2,t3.small,Testing,70.8,45.56,421.65,41.16,220.16,879.11,702.33,9.25,0
RES-24592,2025-05-12,us-east-1,EBS,t3.micro,Testing,58.42,83.29,430.77,42.86,162.05,270.6,1331.21,2.76,0
RES-24592,2025-05-13,ap-south-1,S3,c5.large,Testing,55.84,76.54,114.25,11.96,78.92,895.05,816.42,16.04,0
RES-24592,2025-05-14,us-west-2,EBS,t3.small,Development,81.72,17.45,255.55,28.08,109.8,20.49,369.74,23.17,0
RES-24592,2025-05-15,us-west-2,EC2,t3.medium,Development,16.81,57.67,287.25,261.79,44.71,734.68,1409.68,1.93,0
RES-24592,2025-05-16,us-east-1,EBS,t3.medium,Testing,23.76,67.18,263.76,237.65,117.04,918.72,1324.1,1.92,0
RES-24592,2025-05-17,us-west-2,EBS,m5.large,Development,26.49,55.62,95.19,196.45,110.22,656.8,1255.67,12.88,0
RES-24592,2025-05-18,eu-west-1,S3,t3.small,Production,78.0,37.09,398.4,266.26,2.97,883.21,668.25,6.29,0
RES-24592,2025-05-19,eu-central-1,S3,m5.large,Production,16.63,60.99,410.31,198.67,124.97,336.92,183.31,16.53,0
RES-24592,2025-05-20,eu-central-1,Lambda,c5.large,Testing,24.66,16.89,300.25,41.28,154.28,891.89,233.09,4.83,0
RES-24592,2025-05-21,us-west-2,Lambda,c5.large,Production,61.3,86.7,366.71,246.57,284.23,224.43,915.69,11.84,0
RES-24592,2025-05-22,us-west-2,Lambda,m5.large,Production,75.9,81.3,99.12,198.23,80.09,726.94,523.87,11.43,0
RES-24592,2025-05-23,us-east-1,EBS,c5.large,Production,12.1,23.82,431.2,151.8,126.52,158.07,158.0,11.94,0
RES-24592,2025-05-24,us-east-1,EBS,m5.large,Production,10.67,66.32,451.97,162.25,1.36,938.36,1022.66,10.92,0
RES-24592,2025-05-25,eu-west-1,Lambda,t3.small,Production,89.27,49.84,386.65,105.8,241.58,908.78,1258.23,14.25,0
RES-24592,2025-05-26,eu-west-1,Lambda,t3.medium,Production,9.82,13.76,210.24,57.52,213.04,791.53,873.31,3.71,1
RES-24592,2025-05-27,ap-south-1,EBS,c5.large,Development,16.39,65.6,134.28,256.64,127.64,371.99,424.21,16.65,0
RES-24592,2025-05-28,us-east-1,S3,m5.large,Testing,18.62,57.0,247.04,296.56,173.72,776.45,606.22,4.18,0
RES-24592,2025-05-29,us-east-1,EC2,t3.small,Development,90.28,14.33,259.09,236.04,240.46,617.89,1031.58,2.2,0
RES-24592,2025-05-30,eu-central-1,RDS,c5.large,Production,88.11,45.49,41.4,67.31,24.93,47.38,585.72,23.64,0
RES-24592,2025-05-31,us-west-2,EBS,t3.small,Testing,8.99,10.32,323.74,132.25,61.31,660.32,1208.81,7.58,1
RES-24592,2025-06-01,eu-central-1,EC2,t3.micro,Production,5.35,27.25,10.14,48.08,299.05,781.88,539.39,10.09,0
RES-24592,2025-06-02,ap-south-1,EBS,t3.micro,Development,53.11,72.53,283.97,175.3,104.9,817.36,351.05,23.15,0
RES-24592,2025-06-03,eu-central-1,RDS,m5.large,Development,18.28,52.08,283.73,151.45,102.65,125.84,777.23,6.93,0
RES-24592,2025-06-04,us-east-1,Lambda,t3.small,Testing,54.37,76.61,381.16,288.41,138.2,466.11,886.44,1.63,0
RES-24592,2025-06-05,eu-west-1,EC2,c5.large,Production,67.21,79.42,212.09,106.58,161.16,703.81,406.07,7.61,0
RES-24592,2025-06-06,us-west-2,RDS,t3.small,Production,46.32,37.88,448.21,81.45,284.19,686.28,1366.24,12.48,0
RES-24592,2025-06-07,eu-central-1,EC2,m5.large,Development,20.86,28.22,313.11,47.64,32.9,920.99,1018.58,16.26,0
RES-24592,2025-06-08,us-west-2,EBS,t3.small,Production,59.72,50.79,492.83,269.2,260.76,495.9,1476.83,22.07,0
RES-24592,2025-06-09,eu-central-1,Lambda,t3.medium,Testing,50.89,44.36,470.43,10.74,104.84,861.8,1167.22,11.52,0
RES-24592,2025-06-10,eu-central-1,RDS,t3.medium,Production,2.78,67.69,195.92,31.12,109.12,863.22,292.92,7.05,0
RES-24592,2025-06-11,us-west-2,EC2,t3.medium,Production,48.39,24.58,353.35,112.32,256.44,286.83,282.14,4.02,0
RES-24592,2025-06-12,eu-central-1,EBS,t3.medium,Development,53.65,84.64,106.07,240.21,221.82,478.26,29.47,10.69,0
RES-24592,2025-06-13,ap-south-1,RDS,t3.medium,Development,29.9,57.28,288.24,120.12,207.47,69.44,1223.52,11.96,0
RES-24592,2025-06-14,eu-central-1,S3,t3.medium,Development,35.51,56.85,406.91,103.9,124.12,357.58,1024.18,14.93,0
RES-24592,2025-06-15,eu-west-1,Lambda,c5.large,Testing,32.23,52.47,389.62,134.63,24.44,617.53,703.67,23.0,0
RES-24592,2025-06-16,ap-south-1,RDS,c5.large,Testing,39.64,89.36,48.76,103.74,94.73,656.48,1069.99,14.92,0
RES-24592,2025-06-17,us-west-2,Lambda,t3.micro,Production,91.79,43.5,100.1,7.91,218.6,665.4,1411.55,17.12,0
RES-24592,2025-06-18,ap-south-1,RDS,t3.small,Production,7.93,86.72,278.73,8.88,119.71,767.35,138.63,7.04,0
RES-24592,2025-06-19,ap-south-1,EBS,t3.medium,Testing,70.6,46.21,71.94,158.5,52.01,44.8,544.91,22.05,0
RES-24592,2025-06-20,eu-central-1,RDS,t3.medium,Development,43.37,95.17,351.84,53.93,179.68,634.74,959.24,13.97,0
RES-24592,2025-06-21,eu-west-1,RDS,m5.large,Testing,52.19,79.84,226.51,110.37,78.68,310.54,15.14,19.75,0
RES-24592,2025-06-22,eu-central-1,Lambda,m5.large,Production,5.6,8.23,474.01,143.64,3.73,436.13,449.99,6.32,1
RES-24592,2025-06-23,eu-west-1,RDS,c5.large,Development,17.18,73.55,200.96,114.13,79.63,428.02,370.75,18.58,0
RES-24592,2025-06-24,us-east-1,S3,t3.micro,Testing,40.4,84.37,99.38,87.59,191.43,621.55,419.12,15.32,0
RES-24592,2025-06-25,ap-south-1,RDS,m5.large,Development,4.06,95.43,148.24,38.39,132.09,18.12,148.94,1.34,0
RES-24592,2025-06-26,us-west-2,RDS,m5.large,Production,45.12,78.6,171.82,253.22,285.54,65.48,1166.84,2.64,0
RES-24592,2025-06-27,eu-central-1,S3,m5.large,Development,13.34,76.44,131.99,231.6,133.45,740.24,64.76,11.6,0
RES-24592,2025-06-28,us-west-2,RDS,t3.micro,Testing,65.37,34.03,168.3,189.12,13.61,938.05,788.58,6.83,0
RES-24592,2025-06-29,ap-south-1,EBS,t3.small,Development,0.63,15.67,320.13,98.03,51.04,283.34,192.68,19.15,1
RES-13278,2025-01-01,us-west-2,EBS,t3.micro,Production,73.68,28.13,254.96,206.1,102.19,969.96,1142.95,2.38,0
RES-13278,2025-01-02,us-west-2,RDS,t3.micro,Development,47.37,34.46,283.59,193.75,104.85,892.88,1103.79,1.49,0
RES-13278,2025-01-03,eu-central-1,EBS,t3.small,Production,67.72,56.99,275.94,147.54,170.44,548.18,495.67,11.77,0
RES-13278,2025-01-04,eu-central-1,RDS,c5.large,Production,51.4,46.79,411.52,162.94,136.77,778.16,766.35,17.87,0
RES-13278,2025-01-05,ap-south-1,RDS,t3.micro,Production,31.82,10.89,483.91,245.9,57.77,686.39,1152.12,4.55,0
RES-13278,2025-01-06,ap-south-1,Lambda,c5.large,Testing,50.66,11.2,419.24,39.8,262.17,210.06,735.77,3.27,0
RES-13278,2025-01-07,us-east-1,Lambda,t3.micro,Development,67.22,28.8,189.51,182.18,22.19,930.91,324.98,12.3,0
RES-13278,2025-01-08,eu-west-1,EC2,t3.small,Testing,53.9,92.26,213.82,111.35,212.82,825.41,409.74,1.94,0
RES-13278,2025-01-09,ap-south-1,EC2,c5.large,Development,11.03,72.44,270.51,57.65,158.33,256.28,943.61,5.11,0
RES-13278,2025-01-10,eu-central-1,Lambda,t3.medium,Development,64.73,70.34,219.27,32.13,237.95,554.47,764.47,16.12,0
RES-13278,2025-01-11,ap-south-1,EBS,t3.medium,Development,53.16,97.71,423.98,124.29,190.34,827.89,495.32,6.54,0
RES-13278,2025-01-12,eu-west-1,S3,t3.small,Development,91.43,46.62,204.57,218.17,294.9,599.81,783.65,23.85,0
RES-13278,2025-01-13,eu-west-1,EBS,t3.small,Production,5.33,2.77,347.96,83.51,166.55,560.76,1389.99,4.56,1
RES-13278,2025-01-14,eu-central-1,EC2,c5.large,Testing,25.83,32.93,289.54,171.15,66.01,86.43,497.17,12.1,0
RES-13278,2025-01-15,us-east-1,S3,c5.large,Production,29.94,72.96,292.38,24.46,17.72,773.19,531.68,19.79,0
RES-13278,2025-01-16,ap-south-1,Lambda,c5.large,Testing,60.95,63.79,36.52,157.79,96.48,569.26,500.34,17.05,0
RES-13278,2025-01-17,us-east-1,Lambda,c5.large,Development,48.94,25.65,151.99,118.9,40.52,91.72,863.59,2.13,0
RES-13278,2025-01-18,us-west-2,S3,t3.micro,Development,73.97,17.12,76.09,168.23,146.87,655.73,306.21,15.17,0
RES-13278,2025-01-19,us-east-1,RDS,t3.small,Development,74.24,35.08,462.83,27.79,201.85,429.31,532.24,8.38,0
RES-13278,2025-01-20,us-east-1,EC2,t3.micro,Production,59.31,97.08,226.68,44.6,14.42,819.99,311.53,9.6,0
RES-13278,2025-01-21,us-west-2,EBS,c5.large,Development,3.14,10.76,435.69,246.22,5.11,696.86,180.25,11.35,1
RES-13278,2025-01-22,us-east-1,RDS,t3.small,Testing,53.04,62.94,496.23,208.83,200.81,382.84,1360.47,13.12,0
RES-13278,2025-01-23,us-east-1,RDS,m5.large,Production,59.47,9.94,330.83,3.49,117.2,278.6,1280.34,16.18,0
RES-13278,2025-01-24,eu-central-1,EC2,t3.micro,Production,93.12,52.29,357.75,271.26,145.91,601.14,145.71,5.57,0
RES-13278,2025-01-25,eu-central-1,RDS,t3.micro,Testing,87.77,33.36,250.07,223.57,6.49,687.47,542.74,7.95,0
RES-13278,2025-01-26,us-west-2,EC2,m5.large,Testing,25.96,41.01,499.98,297.12,283.3,949.63,349.99,8.86,0
RES-13278,2025-01-27,eu-central-1,S3,t3.small,Testing,91.34,61.96,316.51,69.0,72.87,161.22,1456.25,21.92,0
RES-13278,2025-01-28,us-west-2,EBS,t3.small,Development,14.89,55.35,402.05,258.91,93.39,708.09,792.85,4.11,0
RES-13278,2025-01-29,ap-south-1,RDS,m5.large,Testing,8.31,54.57,362.53,56.06,252.02,154.07,58.78,8.33,0
RES-13278,2025-01-30,eu-west-1,EBS,c5.large,Testing,88.84,88.15,467.29,82.87,233.95,115.7,289.35,18.54,0
RES-13278,2025-01-31,eu-west-1,S3,m5.large,Development,23.47,26.59,346.82,108.42,206.75,481.84,760.95,14.91,0
RES-13278,2025-02-01,us-west-2,S3,t3.micro,Production,46.07,20.23,120.87,123.17,290.68,926.18,1426.04,6.12,0
RES-13278,2025-02-02,eu-west-1,Lambda,c5.large,Testing,11.03,7.61,434.89,147.49,98.14,462.97,381.47,10.31,1
RES-13278,2025-02-03,us-west-2,EBS,c5.large,Development,55.19,54.86,324.28,211.53,12.52,118.22,693.5,21.19,0
RES-13278,2025-02-04,eu-west-1,Lambda,t3.small,Development,93.5,8.65,199.82,229.78,288.82,197.95,667.74,21.34,0
RES-13278,2025-02-05,eu-central-1,EBS,t3.small,Development,29.38,90.47,348.08,271.2,139.61,649.64,149.3,12.52,0
RES-13278,2025-02-06,us-west-2,EC2,t3.micro,Production,40.46,46.93,97.65,177.5,214.08,209.91,690.2,6.75,0
RES-13278,2025-02-07,us-east-1,S3,t3.medium,Testing,67.68,63.97,51.8,212.48,218.34,975.44,923.93,4.68,0
RES-13278,2025-02-08,eu-west-1,S3,t3.micro,Production,83.03,85.23,89.44,44.24,230.98,60.8,472.47,17.79,0
RES-13278,2025-02-09,us-west-2,EBS,m5.large,Development,91.32,5.33,385.04,4.65,149.79,503.66,1214.07,14.98,0
RES-13278,2025-02-10,us-east-1,S3,t3.micro,Testing,2.22,13.07,304.05,74.17,164.66,623.57,842.96,19.98,1
RES-13278,2025-02-11,eu-central-1,EBS,c5.large,Production,55.76,61.11,172.24,27.22,33.56,993.8,254.58,7.54,0
RES-13278,2025-02-12,eu-central-1,EC2,t3.medium,Development,91.87,74.69,186.49,11.72,230.79,329.59,1347.83,19.87,0
RES-13278,2025-02-13,eu-central-1,EC2,m5.large,Testing,14.51,69.6,144.47,158.59,157.87,698.87,923.9,3.51,0
RES-13278,2025-02-14,us-west-2,EBS,c5.large,Development,66.04,91.85,493.28,86.87,183.04,323.32,795.21,23.89,0
RES-13278,2025-02-15,us-west-2,EBS,m5.large,Development,9.38,2.36,251.33,54.79,183.21,711.5,1469.2,1.04,1
RES-13278,2025-02-16,eu-central-1,RDS,t3.micro,Production,6.23,37.52,404.96,64.49,192.54,693.12,392.81,2.56,0
RES-13278,2025-02-17,ap-south-1,EC2,t3.small,Development,65.78,36.75,364.95,185.18,9.71,183.87,505.81,8.77,0
RES-13278,2025-02-18,eu-central-1,RDS,c5.large,Testing,16.45,47.84,433.96,268.88,139.28,816.02,1392.77,2.29,0
RES-13278,2025-02-19,ap-south-1,EBS,t3.small,Testing,3.74,58.7,172.54,274.94,238.94,75.55,236.72,20.34,0
RES-13278,2025-02-20,us-west-2,RDS,m5.large,Development,58.33,22.43,67.25,234.92,93.18,859.24,1069.11,7.24,0
RES-13278,2025-02-21,eu-central-1,S3,t3.small,Development,22.1,33.12,64.99,235.7,233.56,914.22,674.0,1.57,0
RES-13278,2025-02-22,us-west-2,S3,t3.micro,Development,87.9,73.12,266.58,232.88,43.85,873.08,1235.88,22.57,0
RES-13278,2025-02-23,us-east-1,EBS,t3.medium,Production,38.05,85.43,66.76,93.98,14.16,849.64,1309.73,8.67,0
